harvest_age_hrs,crop_type,distance_km,ambient_temp_c,humidity_pct,rainfall_48h_mm,travel_time_hrs,region,season_month,farmer_experience,bin_quality,vehicle_type,risk_score,risk_label
28.09,tomato,14.68,27.56,58.03,7.21,0.84,maharashtra_1,11,novice,fair,open,76.01,CRITICAL
74.57,tomato,13.43,34.72,41.82,0.29,0.5,maharashtra_2,1,novice,poor,covered,100.0,CRITICAL
816.22,onion,54.54,34.08,40.0,6.98,1.97,maharashtra_2,6,moderate,good,open,74.4,CRITICAL
46.35,eggplant,2.32,28.93,65.34,1.52,0.76,maharashtra_1,3,moderate,good,covered,60.4,RISKY
18.83,tomato,11.56,40.0,40.0,1.29,0.5,maharashtra_2,7,expert,fair,open,60.62,RISKY
66.63,leafy_greens,3.51,29.16,60.06,3.93,0.5,maharashtra_3,1,novice,poor,open,100.0,CRITICAL
105.99,eggplant,33.08,26.84,66.26,2.07,0.81,maharashtra_3,8,novice,good,covered,72.32,CRITICAL
519.15,onion,35.16,32.67,45.86,6.06,1.62,maharashtra_1,1,expert,fair,open,55.49,RISKY
18.04,leafy_greens,2.76,28.21,62.96,3.4,0.5,maharashtra_3,4,expert,good,covered,52.2,RISKY
37.95,leafy_greens,16.46,29.57,48.4,6.2,0.5,maharashtra_3,3,moderate,good,open,83.29,CRITICAL
451.34,onion,2.06,25.08,70.15,17.8,0.5,maharashtra_1,3,expert,good,open,44.33,RISKY
1025.95,potato,66.39,31.67,46.2,6.69,2.7,maharashtra_2,5,moderate,good,open,49.55,RISKY
120.93,eggplant,34.56,24.99,72.47,0.23,0.69,maharashtra_3,4,novice,fair,covered,83.56,CRITICAL
3888.0,potato,9.09,28.38,54.55,0.09,0.65,maharashtra_1,5,expert,fair,open,67.4,RISKY
17.75,leafy_greens,8.64,27.51,68.43,0.3,0.5,maharashtra_1,1,expert,poor,open,62.56,RISKY
508.96,onion,9.77,30.44,46.7,2.68,0.5,maharashtra_3,9,novice,poor,covered,85.11,CRITICAL
5.01,tomato,11.71,32.83,48.46,1.75,0.5,maharashtra_2,12,moderate,fair,open,58.57,RISKY
97.36,tomato,13.95,33.95,40.0,37.82,0.5,maharashtra_1,1,moderate,poor,open,100.0,CRITICAL
725.61,onion,3.8,33.4,41.48,37.9,0.5,maharashtra_1,8,expert,good,refrigerated,41.45,RISKY
3301.39,potato,29.24,25.74,65.93,0.5,1.08,maharashtra_1,9,moderate,fair,open,75.04,CRITICAL
1296.0,onion,6.81,36.89,40.0,0.32,0.5,maharashtra_2,5,expert,good,open,61.92,RISKY
22.21,leafy_greens,4.23,23.31,79.74,0.28,0.95,maharashtra_1,5,novice,fair,open,82.74,CRITICAL
12.36,tomato,9.1,24.65,69.52,8.54,0.91,maharashtra_3,5,novice,fair,open,59.26,RISKY
724.53,onion,10.0,27.03,64.87,2.86,0.5,maharashtra_1,2,moderate,fair,covered,61.96,RISKY
2522.39,potato,19.07,31.08,48.52,28.77,0.85,maharashtra_1,11,moderate,fair,covered,74.7,CRITICAL
178.94,onion,18.99,25.94,57.39,12.57,1.05,maharashtra_3,1,novice,fair,open,37.91,RISKY
2.59,leafy_greens,58.71,27.35,61.49,10.38,2.51,maharashtra_1,10,moderate,good,open,66.45,RISKY
3091.72,potato,13.49,27.69,64.02,16.47,1.19,maharashtra_3,1,moderate,good,refrigerated,51.57,RISKY
319.81,onion,16.15,24.99,76.12,27.0,1.47,maharashtra_1,4,moderate,fair,refrigerated,40.73,RISKY
44.78,leafy_greens,8.21,22.65,81.42,19.6,0.5,maharashtra_3,2,expert,fair,refrigerated,45.19,RISKY
172.8,eggplant,7.52,27.18,54.32,6.59,0.5,maharashtra_1,5,moderate,poor,covered,75.08,CRITICAL
186.49,onion,5.13,30.03,57.17,17.7,0.5,maharashtra_1,1,novice,good,covered,43.92,RISKY
15.28,tomato,19.49,27.02,69.85,0.67,0.5,maharashtra_1,2,expert,good,refrigerated,28.27,SAFE
2155.07,potato,6.37,24.73,72.97,33.34,0.5,maharashtra_1,4,expert,poor,open,64.03,RISKY
104.86,tomato,27.03,37.9,40.0,5.68,1.13,maharashtra_2,5,novice,good,refrigerated,73.59,CRITICAL
791.83,onion,12.09,21.57,73.18,1.8,0.5,maharashtra_3,7,expert,fair,covered,57.54,RISKY
674.95,onion,2.06,33.07,40.0,3.05,0.5,maharashtra_2,7,novice,poor,covered,79.71,CRITICAL
9.04,tomato,9.68,29.41,59.04,2.37,0.61,maharashtra_1,4,expert,good,covered,43.55,RISKY
94.93,onion,17.57,32.63,51.99,61.97,0.5,maharashtra_2,1,novice,fair,covered,49.96,RISKY
58.16,tomato,2.65,27.4,57.08,1.89,0.5,maharashtra_2,10,moderate,good,covered,72.58,CRITICAL
397.45,onion,23.55,24.94,66.1,2.94,1.67,maharashtra_1,3,expert,good,open,50.44,RISKY
8.69,leafy_greens,11.1,24.18,70.05,0.05,0.91,maharashtra_2,9,moderate,poor,covered,71.77,CRITICAL
1467.8,potato,8.14,29.89,56.56,4.93,0.5,maharashtra_3,9,expert,good,refrigerated,40.01,RISKY
12.34,tomato,8.7,28.91,62.43,1.87,0.5,maharashtra_2,10,expert,fair,refrigerated,26.02,SAFE
25.24,tomato,7.64,33.02,40.33,3.83,0.5,maharashtra_2,12,novice,fair,refrigerated,54.57,RISKY
28.13,tomato,2.3,35.91,40.0,0.37,0.85,maharashtra_2,10,expert,fair,covered,72.53,CRITICAL
42.86,leafy_greens,19.01,25.42,72.8,3.87,0.54,maharashtra_3,1,novice,good,covered,78.7,CRITICAL
38.78,tomato,9.36,31.65,50.88,0.73,0.5,maharashtra_2,3,novice,fair,covered,83.31,CRITICAL
527.5,onion,16.73,22.64,76.9,4.48,0.7,maharashtra_1,3,moderate,fair,open,72.36,CRITICAL
2641.05,potato,35.17,32.91,41.82,3.14,0.5,maharashtra_2,9,novice,poor,open,100.0,CRITICAL
109.75,eggplant,6.12,30.07,53.63,4.02,0.5,maharashtra_1,9,novice,fair,covered,80.39,CRITICAL
95.27,tomato,58.61,23.5,70.79,5.51,2.1,maharashtra_3,8,moderate,poor,open,100.0,CRITICAL
101.2,tomato,30.44,23.04,76.04,3.81,0.67,maharashtra_1,11,moderate,good,open,71.52,CRITICAL
1642.65,potato,8.16,25.45,64.54,4.1,0.71,maharashtra_1,2,novice,good,covered,49.07,RISKY
326.76,onion,22.89,27.74,57.19,87.35,1.82,maharashtra_3,8,novice,fair,open,74.31,CRITICAL
11.23,eggplant,21.18,27.75,64.27,1.19,0.5,maharashtra_1,3,novice,poor,covered,43.4,RISKY
1599.17,potato,3.31,29.11,63.2,0.42,0.5,maharashtra_1,3,expert,poor,open,62.58,RISKY
1013.3,onion,6.49,23.58,66.44,7.7,0.5,maharashtra_1,7,expert,good,covered,47.05,RISKY
460.75,onion,7.82,33.81,45.71,3.89,0.51,maharashtra_2,5,moderate,good,covered,58.67,RISKY
129.6,tomato,13.84,26.77,67.69,8.9,0.64,maharashtra_2,9,expert,good,open,64.54,RISKY
2.31,leafy_greens,4.35,33.2,40.92,0.37,0.89,maharashtra_2,9,moderate,fair,covered,60.84,RISKY
72.12,tomato,11.84,27.68,58.48,0.18,1.23,maharashtra_1,10,moderate,poor,covered,100.0,CRITICAL
76.86,tomato,16.18,31.12,47.39,16.45,0.5,maharashtra_2,4,moderate,good,open,85.34,CRITICAL
49.58,leafy_greens,9.06,24.25,70.73,9.35,0.5,maharashtra_3,4,moderate,fair,covered,82.49,CRITICAL
817.87,onion,35.37,34.34,42.27,13.02,1.08,maharashtra_2,6,expert,good,open,72.61,CRITICAL
692.14,onion,5.68,31.64,51.51,1.54,0.5,maharashtra_1,4,moderate,good,open,68.18,RISKY
151.54,onion,4.82,28.09,63.36,7.13,0.5,maharashtra_1,9,novice,fair,refrigerated,35.38,RISKY
47.82,eggplant,4.28,27.41,63.48,3.77,0.5,maharashtra_1,1,moderate,fair,open,56.94,RISKY
2828.71,potato,30.24,28.82,63.7,5.03,1.36,maharashtra_1,1,moderate,good,refrigerated,45.41,RISKY
1044.77,potato,44.7,31.22,56.83,7.51,2.47,maharashtra_1,1,novice,good,open,57.98,RISKY
201.91,potato,18.09,33.84,52.11,3.72,0.5,maharashtra_2,6,moderate,poor,covered,34.57,SAFE
77.4,tomato,15.87,30.35,51.17,2.56,0.5,maharashtra_3,1,expert,fair,covered,79.49,CRITICAL
1394.49,potato,6.06,32.87,43.8,0.81,0.55,maharashtra_1,1,expert,fair,refrigerated,35.26,RISKY
44.59,leafy_greens,3.01,27.33,68.78,8.79,0.5,maharashtra_1,3,expert,poor,open,87.75,CRITICAL
127.93,tomato,44.26,30.29,56.13,0.88,1.03,maharashtra_1,9,novice,good,refrigerated,67.0,RISKY
15.22,leafy_greens,10.04,27.76,61.45,9.67,0.5,maharashtra_3,11,novice,fair,covered,71.5,CRITICAL
54.49,leafy_greens,2.61,29.82,52.95,7.27,0.5,maharashtra_2,12,novice,poor,covered,100.0,CRITICAL
1296.0,onion,57.85,24.2,66.33,0.58,1.17,maharashtra_2,4,expert,poor,covered,60.0,RISKY
797.49,onion,6.24,24.9,78.68,3.34,0.53,maharashtra_2,1,novice,fair,covered,73.86,CRITICAL
53.34,tomato,17.9,33.99,40.0,3.63,0.5,maharashtra_2,8,novice,poor,open,100.0,CRITICAL
45.98,eggplant,4.05,24.07,76.22,0.16,0.5,maharashtra_3,11,expert,good,open,34.42,SAFE
20.95,leafy_greens,3.44,26.2,76.32,1.21,0.5,maharashtra_1,11,moderate,good,open,55.11,RISKY
70.27,eggplant,4.81,30.85,57.45,5.65,0.77,maharashtra_2,3,novice,fair,covered,64.92,RISKY
32.78,eggplant,21.46,27.33,63.73,4.31,0.82,maharashtra_1,3,novice,poor,open,60.88,RISKY
25.94,tomato,4.27,35.05,44.61,0.31,0.5,maharashtra_1,8,moderate,poor,covered,80.48,CRITICAL
46.75,leafy_greens,7.11,35.08,47.54,9.74,0.5,maharashtra_2,1,novice,fair,covered,100.0,CRITICAL
54.74,eggplant,29.26,24.43,70.71,2.45,0.5,maharashtra_3,6,novice,poor,covered,74.93,CRITICAL
575.27,onion,17.75,25.82,70.14,0.25,0.5,maharashtra_2,6,moderate,fair,open,64.47,RISKY
2503.8,potato,6.0,30.04,51.58,6.31,0.5,maharashtra_3,1,expert,poor,covered,65.65,RISKY
82.8,leafy_greens,13.3,25.86,59.11,3.0,0.5,maharashtra_1,6,novice,fair,covered,100.0,CRITICAL
41.12,tomato,2.56,29.76,51.98,22.07,0.5,maharashtra_1,11,expert,poor,covered,82.88,CRITICAL
78.19,eggplant,10.13,32.32,42.77,0.58,0.5,maharashtra_2,5,moderate,fair,open,76.3,CRITICAL
2192.7,potato,6.01,27.97,61.52,0.0,0.5,maharashtra_2,5,expert,good,open,52.92,RISKY
54.32,leafy_greens,6.56,33.39,40.44,0.06,0.5,maharashtra_2,1,novice,good,covered,96.14,CRITICAL
34.7,tomato,34.78,33.49,47.87,16.95,2.38,maharashtra_1,12,novice,fair,open,100.0,CRITICAL
3089.2,potato,5.04,37.3,40.0,0.17,0.5,maharashtra_2,11,expert,good,covered,44.71,RISKY
681.74,onion,6.53,33.42,49.27,25.79,0.5,maharashtra_2,2,novice,fair,open,84.89,CRITICAL
112.69,tomato,16.84,28.04,65.86,2.43,1.61,maharashtra_3,1,expert,fair,covered,81.32,CRITICAL
32.47,tomato,10.47,22.46,75.02,0.61,0.5,maharashtra_1,10,novice,fair,open,56.76,RISKY
172.68,eggplant,21.67,33.15,40.0,3.48,0.5,maharashtra_2,6,moderate,fair,covered,74.9,CRITICAL
1724.3,potato,2.57,25.58,67.87,6.34,0.5,maharashtra_1,6,moderate,good,covered,50.21,RISKY
73.82,tomato,36.97,33.53,41.54,9.82,0.67,maharashtra_1,5,moderate,fair,covered,100.0,CRITICAL
35.43,eggplant,34.88,29.2,47.94,0.63,1.1,maharashtra_3,5,expert,poor,open,61.66,RISKY
4.55,leafy_greens,2.42,32.92,46.76,1.28,0.5,maharashtra_2,4,novice,fair,open,70.17,CRITICAL
4.3,leafy_greens,11.56,25.94,76.13,3.56,0.5,maharashtra_1,11,expert,fair,covered,37.1,RISKY
1296.0,onion,32.79,24.31,71.63,5.06,1.09,maharashtra_3,9,expert,good,open,54.38,RISKY
48.23,tomato,25.87,28.37,51.3,58.28,1.46,maharashtra_3,6,novice,fair,open,100.0,CRITICAL
145.36,eggplant,33.11,28.59,58.4,1.65,0.63,maharashtra_3,1,novice,good,refrigerated,52.73,RISKY
1170.27,potato,11.5,25.41,70.42,2.62,0.85,maharashtra_3,4,novice,fair,covered,51.69,RISKY
86.4,leafy_greens,9.59,29.45,64.45,13.23,0.66,maharashtra_3,3,expert,good,open,78.79,CRITICAL
25.57,tomato,15.46,38.74,40.0,1.65,0.5,maharashtra_2,10,expert,poor,open,65.94,RISKY
3.27,tomato,6.18,27.57,59.71,2.03,0.5,maharashtra_2,10,novice,poor,open,59.51,RISKY
2414.13,potato,71.33,23.89,69.86,3.04,1.92,maharashtra_1,6,expert,good,covered,48.37,RISKY
111.4,tomato,22.9,29.13,68.41,2.16,0.5,maharashtra_3,3,moderate,good,covered,80.4,CRITICAL
1296.0,onion,53.74,34.71,40.0,2.44,0.96,maharashtra_2,1,moderate,good,open,74.2,CRITICAL
66.02,leafy_greens,7.03,31.68,48.68,2.45,0.5,maharashtra_2,6,moderate,good,open,91.16,CRITICAL
1266.18,potato,4.96,33.16,45.74,31.63,0.5,maharashtra_2,10,expert,poor,covered,61.37,RISKY
174.07,onion,3.14,22.01,77.96,4.25,0.61,maharashtra_3,7,novice,good,refrigerated,30.99,SAFE
47.64,tomato,5.15,26.7,57.74,1.13,0.5,maharashtra_3,11,expert,fair,open,64.99,RISKY
798.84,onion,3.57,28.35,60.47,4.62,0.5,maharashtra_2,4,novice,fair,open,75.79,CRITICAL
38.78,tomato,3.5,36.65,40.0,1.64,0.5,maharashtra_2,10,novice,poor,covered,98.15,CRITICAL
116.99,tomato,43.64,27.94,59.47,39.45,1.25,maharashtra_1,9,moderate,poor,covered,100.0,CRITICAL
1289.23,potato,25.46,27.62,57.27,24.7,0.57,maharashtra_3,6,novice,good,covered,52.26,RISKY
688.36,potato,52.24,28.09,61.55,6.75,2.8,maharashtra_3,2,novice,fair,open,51.48,RISKY
451.92,onion,30.43,30.66,57.76,4.04,0.5,maharashtra_1,2,expert,good,open,49.73,RISKY
36.21,leafy_greens,3.16,27.89,58.68,2.94,0.89,maharashtra_1,5,expert,good,open,64.08,RISKY
46.3,tomato,21.49,26.46,66.73,4.69,0.5,maharashtra_3,4,novice,fair,covered,77.28,CRITICAL
939.94,potato,7.56,27.8,56.12,3.86,0.72,maharashtra_2,6,novice,good,open,54.77,RISKY
42.3,leafy_greens,5.37,40.0,40.0,10.65,0.5,maharashtra_2,3,novice,fair,covered,100.0,CRITICAL
61.36,leafy_greens,19.23,29.83,57.88,53.48,1.68,maharashtra_1,4,moderate,poor,refrigerated,94.73,CRITICAL
129.6,tomato,10.99,28.51,69.52,0.15,1.65,maharashtra_1,2,expert,fair,open,89.7,CRITICAL
539.57,onion,3.64,29.1,53.76,1.61,0.5,maharashtra_3,5,novice,good,open,66.28,RISKY
34.51,tomato,4.45,38.02,40.0,5.46,0.5,maharashtra_2,12,expert,poor,open,85.0,CRITICAL
33.93,leafy_greens,20.84,25.52,74.48,14.12,1.44,maharashtra_1,8,expert,fair,open,72.97,CRITICAL
25.33,leafy_greens,23.39,34.86,40.0,0.12,1.41,maharashtra_2,7,expert,poor,open,100.0,CRITICAL
68.67,tomato,3.63,28.49,55.81,8.96,0.5,maharashtra_1,5,expert,fair,open,84.59,CRITICAL
101.99,eggplant,3.16,25.89,71.62,8.05,0.5,maharashtra_2,9,expert,good,open,59.59,RISKY
21.4,tomato,27.68,23.82,67.0,17.61,1.76,maharashtra_3,1,novice,poor,open,73.82,CRITICAL
3790.26,potato,9.89,29.23,51.75,3.32,0.5,maharashtra_1,12,moderate,poor,open,81.73,CRITICAL
26.69,leafy_greens,6.63,34.25,40.0,0.41,0.5,maharashtra_2,1,moderate,poor,covered,100.0,CRITICAL
2761.82,potato,5.01,32.47,40.0,0.97,0.5,maharashtra_2,11,expert,good,open,53.43,RISKY
98.35,tomato,5.11,26.19,63.68,4.13,0.5,maharashtra_1,5,moderate,fair,refrigerated,59.64,RISKY
40.46,leafy_greens,7.15,34.5,46.52,16.55,0.5,maharashtra_2,2,novice,good,open,98.92,CRITICAL
1055.03,onion,8.5,28.18,59.6,20.77,1.03,maharashtra_1,10,expert,good,open,51.23,RISKY
10.72,tomato,20.3,22.14,73.04,23.22,0.5,maharashtra_1,8,moderate,fair,covered,23.71,SAFE
1296.0,onion,56.12,35.15,40.0,5.69,2.36,maharashtra_2,3,moderate,good,covered,63.06,RISKY
1073.04,potato,11.6,28.54,63.21,8.69,0.5,maharashtra_1,12,expert,poor,covered,49.47,RISKY
82.49,tomato,7.68,26.96,68.36,1.7,0.5,maharashtra_1,11,novice,good,open,85.53,CRITICAL
313.21,onion,16.37,33.04,47.1,3.18,0.5,maharashtra_2,6,moderate,good,open,40.76,RISKY
32.9,eggplant,49.82,29.93,53.31,2.54,1.21,maharashtra_1,6,expert,good,open,34.24,SAFE
86.4,leafy_greens,20.3,28.13,64.41,1.14,0.5,maharashtra_3,6,moderate,good,covered,79.02,CRITICAL
39.78,tomato,30.59,29.83,53.52,0.82,0.54,maharashtra_3,11,expert,poor,refrigerated,59.05,RISKY
1692.71,potato,3.28,25.76,73.91,35.36,0.5,maharashtra_3,7,expert,fair,refrigerated,38.99,RISKY
179.64,potato,19.67,33.89,45.9,0.85,1.29,maharashtra_3,5,moderate,fair,refrigerated,26.25,SAFE
79.65,tomato,12.43,27.45,58.6,0.26,0.55,maharashtra_3,5,novice,fair,covered,95.03,CRITICAL
1086.82,potato,14.44,39.09,40.0,23.45,0.66,maharashtra_2,7,novice,fair,covered,59.71,RISKY
5.11,leafy_greens,4.48,27.08,62.26,9.78,0.5,maharashtra_2,6,moderate,good,open,39.72,RISKY
32.44,tomato,2.69,25.38,63.2,9.05,0.5,maharashtra_3,2,novice,fair,open,69.56,RISKY
34.97,tomato,28.33,31.82,52.21,0.57,1.91,maharashtra_2,7,novice,good,covered,86.11,CRITICAL
43.75,tomato,8.12,28.35,59.11,2.03,0.5,maharashtra_1,4,moderate,fair,open,72.92,CRITICAL
418.39,potato,2.13,29.54,56.74,7.84,1.24,maharashtra_3,6,novice,good,open,40.21,RISKY
938.16,potato,2.62,36.91,40.0,2.43,0.5,maharashtra_2,9,novice,good,covered,55.47,RISKY
89.0,tomato,7.08,31.13,63.1,0.18,0.5,maharashtra_3,12,moderate,fair,open,78.76,CRITICAL
442.73,onion,4.81,24.24,67.75,4.89,0.5,maharashtra_2,7,expert,fair,open,54.24,RISKY
2195.97,potato,4.79,32.23,50.71,1.39,0.5,maharashtra_2,11,novice,poor,covered,85.05,CRITICAL
111.13,eggplant,16.75,27.82,67.23,15.7,1.64,maharashtra_3,5,novice,good,open,84.22,CRITICAL
38.4,tomato,3.14,28.11,58.23,0.71,0.5,maharashtra_1,7,moderate,good,covered,60.54,RISKY
86.4,leafy_greens,8.02,28.43,54.12,9.57,0.77,maharashtra_3,6,novice,poor,open,100.0,CRITICAL
73.82,tomato,25.1,31.85,49.35,1.53,0.5,maharashtra_2,7,moderate,good,open,88.79,CRITICAL
32.45,leafy_greens,15.3,27.65,55.9,50.4,0.5,maharashtra_3,10,moderate,good,open,90.68,CRITICAL
38.61,leafy_greens,53.8,22.87,68.17,0.37,2.36,maharashtra_3,4,moderate,fair,covered,100.0,CRITICAL
583.99,onion,5.05,29.13,57.88,1.26,0.5,maharashtra_1,11,moderate,good,covered,58.35,RISKY
32.27,tomato,71.69,31.26,50.07,37.63,3.21,maharashtra_1,11,expert,good,covered,77.37,CRITICAL
324.03,onion,6.76,24.34,74.75,2.99,0.5,maharashtra_3,11,moderate,good,open,50.24,RISKY
90.38,tomato,58.54,30.39,45.31,0.46,0.51,maharashtra_1,2,novice,good,open,94.74,CRITICAL
852.34,onion,12.79,33.49,47.36,5.62,0.5,maharashtra_1,6,expert,poor,open,76.71,CRITICAL
25.35,leafy_greens,10.02,32.83,46.04,8.5,0.55,maharashtra_2,7,novice,poor,covered,100.0,CRITICAL
37.2,eggplant,4.21,28.73,53.03,3.14,0.5,maharashtra_3,1,moderate,fair,refrigerated,36.32,RISKY
26.24,leafy_greens,9.77,26.22,65.26,16.39,0.5,maharashtra_3,11,novice,good,covered,72.11,CRITICAL
63.51,tomato,6.71,29.27,53.9,0.57,0.5,maharashtra_1,6,moderate,fair,open,100.0,CRITICAL
16.14,tomato,52.93,31.7,52.88,2.94,1.31,maharashtra_1,3,novice,good,covered,67.63,RISKY
9.59,leafy_greens,30.71,25.75,71.06,8.08,2.53,maharashtra_1,9,expert,poor,open,75.13,CRITICAL
3888.0,potato,3.63,24.49,67.52,7.78,0.5,maharashtra_2,4,expert,good,refrigerated,28.97,SAFE
70.43,eggplant,10.69,23.77,74.18,3.86,1.05,maharashtra_1,3,novice,fair,refrigerated,53.3,RISKY
392.34,onion,5.33,31.67,55.48,5.42,0.5,maharashtra_2,3,novice,fair,refrigerated,46.82,RISKY
3825.85,potato,13.59,30.8,41.99,3.36,0.5,maharashtra_2,6,novice,good,open,71.04,CRITICAL
14.93,tomato,24.67,23.54,76.21,19.26,0.8,maharashtra_1,3,moderate,poor,open,47.1,RISKY
6.66,tomato,2.26,24.05,62.46,7.36,0.5,maharashtra_2,12,novice,fair,open,60.34,RISKY
1528.69,potato,26.94,38.93,40.0,1.62,0.5,maharashtra_2,3,moderate,fair,open,67.76,RISKY
78.48,tomato,5.64,28.97,54.69,3.64,0.5,maharashtra_1,2,moderate,good,covered,74.52,CRITICAL
48.93,leafy_greens,14.85,26.93,60.54,0.13,0.5,maharashtra_3,8,novice,fair,open,100.0,CRITICAL
41.07,tomato,10.0,28.75,50.22,1.53,0.78,maharashtra_1,1,expert,fair,open,68.98,RISKY
103.05,eggplant,3.46,32.26,44.44,0.16,0.5,maharashtra_2,6,novice,poor,open,95.99,CRITICAL
8.01,tomato,3.83,29.06,57.21,1.18,0.5,maharashtra_1,6,expert,fair,covered,45.64,RISKY
63.96,leafy_greens,43.19,33.67,40.0,2.72,1.02,maharashtra_3,12,moderate,fair,open,100.0,CRITICAL
675.45,onion,47.6,34.94,41.2,1.63,1.15,maharashtra_1,3,moderate,fair,refrigerated,47.06,RISKY
310.3,potato,23.96,29.76,62.33,8.08,0.68,maharashtra_3,4,moderate,good,refrigerated,15.75,SAFE
467.0,onion,30.64,23.57,72.38,12.15,1.73,maharashtra_3,3,moderate,good,open,72.8,CRITICAL
338.91,potato,23.3,33.81,40.0,22.97,1.18,maharashtra_2,7,novice,fair,covered,37.04,RISKY
52.72,tomato,12.52,31.3,50.63,2.15,0.5,maharashtra_1,3,moderate,fair,covered,87.36,CRITICAL
1075.65,potato,12.03,30.1,61.81,0.13,0.5,maharashtra_1,4,expert,good,covered,37.38,RISKY
91.87,potato,19.74,24.93,71.13,21.73,0.66,maharashtra_3,6,moderate,fair,open,30.65,SAFE
648.46,onion,10.65,28.55,58.36,23.55,0.5,maharashtra_2,6,novice,good,open,75.97,CRITICAL
135.77,onion,4.98,28.56,64.24,1.93,0.5,maharashtra_1,12,moderate,fair,covered,39.67,RISKY
17.06,tomato,48.74,31.86,50.1,100.0,2.02,maharashtra_2,2,moderate,poor,covered,98.41,CRITICAL
105.32,onion,23.75,33.66,45.28,4.88,0.85,maharashtra_2,11,expert,poor,covered,41.34,RISKY
54.9,onion,17.42,25.59,73.24,6.84,1.13,maharashtra_1,11,expert,fair,covered,24.18,SAFE
129.6,tomato,61.94,24.4,80.1,22.57,2.97,maharashtra_3,3,expert,poor,covered,92.26,CRITICAL
30.31,leafy_greens,9.84,33.09,48.06,1.14,0.5,maharashtra_1,11,expert,fair,open,82.43,CRITICAL
1267.15,potato,97.17,32.2,47.99,7.83,3.78,maharashtra_1,11,expert,fair,covered,46.81,RISKY
38.02,tomato,10.27,26.02,59.47,11.61,0.5,maharashtra_3,1,novice,fair,open,78.34,CRITICAL
8.58,leafy_greens,3.4,23.77,71.29,19.11,0.5,maharashtra_1,6,expert,fair,refrigerated,31.06,SAFE
310.76,onion,43.92,26.2,64.38,6.7,1.28,maharashtra_2,6,novice,good,refrigerated,30.24,SAFE
59.78,eggplant,69.1,25.51,73.06,7.29,2.46,maharashtra_3,5,novice,good,refrigerated,59.24,RISKY
12.35,tomato,17.37,28.24,62.78,3.32,0.5,maharashtra_1,4,expert,fair,open,40.28,RISKY
61.77,leafy_greens,2.01,23.17,81.81,1.41,0.5,maharashtra_1,9,moderate,fair,refrigerated,51.45,RISKY
58.2,leafy_greens,22.14,21.15,79.07,1.27,0.5,maharashtra_1,2,moderate,fair,refrigerated,53.17,RISKY
99.32,eggplant,9.47,27.96,62.53,9.62,0.5,maharashtra_1,10,moderate,good,refrigerated,47.16,RISKY
82.77,eggplant,5.98,30.65,55.53,4.11,0.89,maharashtra_2,7,novice,good,open,87.49,CRITICAL
109.09,eggplant,43.53,38.71,40.0,5.4,1.34,maharashtra_2,5,expert,fair,open,69.65,RISKY
31.47,eggplant,18.61,34.36,43.92,2.28,0.5,maharashtra_1,5,novice,good,covered,38.63,RISKY
43.89,tomato,5.1,27.97,68.58,0.12,0.65,maharashtra_1,10,moderate,good,covered,61.64,RISKY
46.14,leafy_greens,15.17,29.62,49.19,1.15,0.5,maharashtra_3,8,novice,fair,open,100.0,CRITICAL
187.28,onion,5.27,33.48,44.36,1.0,0.5,maharashtra_2,12,moderate,fair,covered,47.12,RISKY
53.73,tomato,2.67,25.01,68.64,31.32,0.5,maharashtra_1,6,novice,good,open,93.81,CRITICAL
19.85,leafy_greens,3.04,25.88,65.91,15.65,0.62,maharashtra_3,8,expert,good,open,56.42,RISKY
86.4,leafy_greens,11.46,29.6,47.06,2.51,0.5,maharashtra_2,6,moderate,good,open,90.0,CRITICAL
38.49,eggplant,25.37,37.28,40.0,4.69,0.5,maharashtra_2,2,moderate,poor,covered,52.11,RISKY
34.89,leafy_greens,5.03,26.76,67.12,3.85,0.54,maharashtra_2,11,expert,poor,open,83.43,CRITICAL
1136.15,onion,11.24,29.08,54.7,1.67,0.5,maharashtra_2,8,expert,fair,open,67.55,RISKY
37.7,leafy_greens,25.18,32.0,42.14,23.46,0.5,maharashtra_1,4,expert,fair,refrigerated,56.56,RISKY
70.11,eggplant,25.96,31.57,51.5,0.27,1.57,maharashtra_1,8,moderate,good,open,70.93,CRITICAL
387.67,onion,7.08,28.0,69.13,21.92,0.55,maharashtra_3,10,expert,good,open,43.15,RISKY
1023.55,onion,36.06,26.35,58.43,0.72,0.97,maharashtra_1,7,novice,fair,covered,73.44,CRITICAL
21.92,leafy_greens,10.8,28.93,58.74,13.17,0.5,maharashtra_1,3,novice,good,open,69.46,RISKY
14.08,leafy_greens,3.77,25.99,67.39,3.7,0.5,maharashtra_1,8,moderate,poor,open,66.45,RISKY
2284.49,potato,2.68,33.52,46.05,20.37,0.5,maharashtra_1,8,expert,good,covered,53.58,RISKY
8.59,eggplant,13.37,23.06,77.46,5.54,0.5,maharashtra_2,3,moderate,good,open,33.28,SAFE
220.86,onion,14.5,38.78,40.0,6.83,1.39,maharashtra_2,10,novice,fair,refrigerated,37.07,RISKY
67.77,tomato,23.96,30.3,56.47,0.86,0.5,maharashtra_2,7,novice,fair,covered,86.1,CRITICAL
1862.53,potato,43.16,27.96,53.68,2.25,0.5,maharashtra_2,6,moderate,good,open,68.54,RISKY
1025.73,potato,23.39,30.22,57.69,0.38,0.73,maharashtra_1,5,novice,good,covered,50.08,RISKY
